"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC101929240",48.9805555555556,113.481944444444,1.03279106185076,0.348836614151553,0.650172421795173,-4.59507396671723
"LPCAT3",-246.205555555556,1051.74722222222,-1.03267263708013,0.348886973888547,0.650172421795173,-4.59507413541825
"UCHL3",82.1722222222222,276.397222222222,1.03227032177439,0.349058102627718,0.650357896649756,-4.5950747084898
"IRX5",-192.175,495.248611111111,-1.03209942507673,0.349130816483409,0.650359968441099,-4.59507495190054
"MUC6",73.4277777777777,235.558333333333,1.03187348234541,0.349226971038564,0.650405695702947,-4.59507527369557
"GABRB1",59.6277777777778,110.427777777778,1.03149046680115,0.349390021819228,0.650575967237403,-4.5950758191504
"ZHX2",-84.6694444444446,685.534722222222,-1.03070334779016,0.349725300709362,0.650989410606399,-4.59507693989978
"LINC01558",70.5694444444445,82.1569444444444,1.03059574267797,0.349771156789785,0.650989410606399,-4.59507709309461
"TWF1",-144.188888888889,398.438888888889,-1.03034199374141,0.349879312212074,0.650989410606399,-4.59507745433175
"KMT2D",-71.8444444444445,95.9,-1.03029640799779,0.349898745192166,0.650989410606399,-4.59507751922479
"YAF2",-166.566666666667,444.127777777778,-1.02976867573353,0.350123780659,0.651218274026012,-4.59507827040843
"ORC4",94.9972222222222,110.754166666667,1.02967169292627,0.350165149217554,0.651218274026012,-4.59507840844282
"HABP2",100.288888888889,128.138888888889,1.02948500870477,0.350244791930837,0.651233049152056,-4.59507867413698
"S100A8",-698.766666666667,2295.60555555556,-1.02846756520791,0.350679117343793,0.651907167997068,-4.59508012193337
"PPFIBP1",82.2944444444445,99.8583333333333,1.02792235994916,0.35091203942851,0.65220668183531,-4.59508089756721
"LZTR1",-212.088888888889,691.594444444444,-1.02702551486883,0.351295470171727,0.652785751957815,-4.5950821731865
"RLN1",49.0416666666667,51.4097222222222,1.02680295634501,0.351390675476839,0.652829107252225,-4.59508248968776
"GAPDH",12703.7611111111,51371.1861111111,1.02639256103363,0.351566289491334,0.653021801114477,-4.59508307325721
"PDHA2",168.852777777778,366.301388888889,1.02569122828316,0.351866569548985,0.653417541153385,-4.59508407036481
"CST4",56.1,76.4055555555556,1.0255589707724,0.351923220447249,0.653417541153385,-4.59508425837612
"PDE1B",-280.633333333334,977.647222222222,-1.02504805906241,0.352142134840849,0.653640053317443,-4.59508498459497
"HBS1L",-77.1250000000001,158.679166666667,-1.02467872740459,0.352300456121276,0.653640053317443,-4.59508550949992
"LOC100509646",51.7777777777778,63.7638888888889,1.02460113595006,0.352333724779089,0.653640053317443,-4.59508561976774
"HOXB3",-129.044444444445,459.555555555556,-1.02445806718036,0.352395074829068,0.653640053317443,-4.5950858230808
"FGD1",62.5472222222222,148.559722222222,1.02414110180904,0.352531026139447,0.653640053317443,-4.59508627348464
"RFX1",63.9611111111111,92.9027777777778,1.02407506096972,0.352559357580041,0.653640053317443,-4.59508636732242
"TSPAN2",-238.561111111111,561.558333333333,-1.02399320498675,0.352594476336281,0.653640053317443,-4.59508648362942
"FBP2",54.8361111111111,106.656944444444,1.0237695213213,0.352690458461917,0.653640053317443,-4.59508680144094
"GIMAP1-GIMAP5",56.2277777777778,50.8138888888889,1.02362179086134,0.352753861206506,0.653640053317443,-4.59508701132574
"NR4A3",-114.372222222222,182.630555555556,-1.02360121403723,0.352762693092823,0.653640053317443,-4.59508704055906
"MGMT",398.661111111111,924.413888888889,1.02323824227939,0.352918516443025,0.653795407883336,-4.59508755620007
"TFF3",-61.2138888888889,87.6208333333333,-1.02194286574309,0.353475088380319,0.654548662376133,-4.59508939596014
"PLCD1",389.261111111111,1313.34166666667,1.021832594627,0.353522501305025,0.654548662376133,-4.59508955253928
"PAQR4",56.4611111111111,127.283333333333,1.02178884868502,0.353541312079413,0.654548662376133,-4.59508961465474
"SCGN",64.4444444444444,166.883333333333,1.02119523520702,0.353796648658006,0.654887907022758,-4.59509045745245
"ATP6V0E1",47.9027777777778,43.7902777777778,1.02071734750114,0.35400231871593,0.655055780448556,-4.59509113583424
"NLRP1",171.522222222222,302.416666666667,1.02064937963544,0.354031578357587,0.655055780448556,-4.59509123230942
"ENTPD1",185.641666666667,359.929166666667,1.02036699590981,0.354153163958815,0.655147288846826,-4.59509163310991
"PIN1",-328.263888888889,1501.38194444444,-1.01977995011513,0.354406038896613,0.655414464522712,-4.59509246622016
"XKRY2",-54.3138888888889,73.0125,-1.01969670889951,0.354441907930812,0.655414464522712,-4.59509258434033
"PNPLA4",171.133333333333,368.477777777778,1.01950269487442,0.35452552123432,0.655435642045863,-4.59509285963652
"IRS2",172.052777777778,445.540277777778,1.01932580748343,0.354601767874425,0.655443194465486,-4.59509311061651
"CHD5",48.8083333333333,80.9791666666667,1.01892621800693,0.354774059691434,0.655545206658779,-4.59509367753101
"LPAR2",680.494444444445,2014.075,1.01884585420949,0.354808718736065,0.655545206658779,-4.59509379153807
"HMGXB3",453.383333333333,1885.63055555556,1.01855451884053,0.354934388577044,0.655545206658779,-4.59509420481341
"SIGMAR1",292.627777777778,2003.28055555556,1.01852841934401,0.354945648612559,0.655545206658779,-4.59509424183517
"CREB3L1",528.330555555556,1109.72916666667,1.01820854534907,0.355083675155023,0.65566680655277,-4.59509469554746
"MTMR7",179.358333333333,308.920833333333,1.01746219936491,0.355405899370551,0.655871965466954,-4.59509575399631
"MNX1",107.5,285.605555555556,1.01736178412954,0.355449270786007,0.655871965466954,-4.59509589638386
"MIR6831",-107.3,814.005555555556,-1.01726797531982,0.355489792729838,0.655871965466954,-4.59509602939957
"RABGAP1",-209.350000000001,1603.55277777778,-1.01699476129655,0.355607833011614,0.655871965466954,-4.59509641677977
"ASNS",-123.488888888889,440.916666666667,-1.016957844707,0.355623785077213,0.655871965466954,-4.59509646911992
"ASIP",-173.461111111111,254.908333333333,-1.01694801273541,0.355628033681025,0.655871965466954,-4.59509648305954
"AFP",-53.875,59.7263888888889,-1.01574347618254,0.356148859149906,0.65669916517633,-4.59509819050848
"LOC100996542",133.405555555556,145.630555555556,1.01548042472492,0.356262683449327,0.656775716210723,-4.59509856330216
"TNRC6B",-260.816666666668,1794.39166666667,-1.01509095621428,0.356431264891802,0.656907450138795,-4.59509911519609
"GUCA2A",45.9194444444445,91.9680555555556,1.01489118155717,0.356517763086617,0.656907450138795,-4.59509939825927
"BDKRB1",71.3777777777778,100.644444444444,1.0148141756446,0.356551109675686,0.656907450138795,-4.59509950736514
"ARPC4-TTLL3",374.933333333333,1488.42777777778,1.01444333478017,0.356711734671557,0.6570701046485,-4.59510003275412
"SKP2",57.25,85.7166666666667,1.01400317512335,0.356902462282516,0.657272050934697,-4.59510065627067
"LOC102725134",101.380555555555,350.831944444444,1.01385637100012,0.356966093500039,0.657272050934697,-4.59510086420955
"PEX5",-240.733333333334,592.388888888889,-1.01315013569709,0.357272338018961,0.657552685910528,-4.59510186441256
"CHST7",194.377777777778,504.827777777778,1.01303921695666,0.35732045549451,0.657552685910528,-4.59510202148043
"LECT2",64.7638888888889,166.098611111111,1.01298617422699,0.357343467776245,0.657552685910528,-4.5951020965903
"CD1B",-81.0583333333334,109.218055555556,-1.01283725484776,0.357408082168917,0.657552685910528,-4.59510230745718
"SF3B1",-156.222222222222,440.127777777778,-1.01144030557021,0.3580146748535,0.658453498487187,-4.59510428502251
"YAP1",98.9111111111111,287.008333333333,1.01137581654205,0.35804269834066,0.658453498487187,-4.5951043762939
"CACNA2D1",-114.841666666667,223.109722222222,-1.01105190971031,0.358183478491206,0.658579055695471,-4.59510483469107
"RYR1",197.663888888889,293.040277777778,1.01034213046731,0.358492131637606,0.658677419916918,-4.59510583901338
"PRDX3",-150.169444444445,994.720833333333,-1.01021994727581,0.358545286230003,0.658677419916918,-4.59510601187685
"CIR1",-109.3,324.605555555556,-1.01018884408593,0.358558818410155,0.658677419916918,-4.59510605588022
"GYPE",45.1888888888889,83.4,1.01013117491302,0.358583909872273,0.658677419916918,-4.59510613746677
"SMAD3",-172.263888888889,464.6375,-1.0097993294365,0.358728321876756,0.658677419916918,-4.59510660691047
"BARX2",237.683333333333,588.741666666667,1.00975659085323,0.35874692429431,0.658677419916918,-4.59510666736676
"KPNA2",-114.722222222222,530.325,-1.00962403047786,0.358804627681064,0.658677419916918,-4.59510685487608
"HTR2A",-82.3416666666667,63.3847222222222,-1.0095953414334,0.358817117004174,0.658677419916918,-4.59510689545626
"PPEF2",145.344444444444,116.388888888889,1.00913236560737,0.359018716095737,0.658914325782498,-4.59510755027586
"LOC100293211",-47.6944444444445,139.744444444444,-1.00883275827275,0.359149227751025,0.658944185065849,-4.59510797397958
"TMEM87A",142.683333333333,1601.225,1.00871597239522,0.359200111386983,0.658944185065849,-4.59510813912666
"HMGB3",50.575,59.6152777777778,1.00859545692528,0.359252626273928,0.658944185065849,-4.59510830954121
"CDC42EP2",-276.391666666667,704.0625,-1.00797231559107,0.359524263064512,0.659300755770968,-4.59510919058615
"SNAI2",141.244444444444,355.15,1.00759088736249,0.359690617415656,0.659300755770968,-4.5951097297906
"HIST1H1E",173.641666666667,283.106944444444,1.00755827521289,0.359704843688228,0.659300755770968,-4.59510977588953
"JAM3",265.977777777778,1334.58888888889,1.00748371276617,0.359737371529332,0.659300755770968,-4.59510988128549
"NBR2",-83.7555555555556,202.75,-1.00694534521636,0.359972306525199,0.659360411932421,-4.59511064220603
"AKIRIN2",-69.0277777777778,73.5361111111111,-1.0068148585104,0.36002926797388,0.659360411932421,-4.59511082661384
"OVGP1",-59.9305555555556,78.7208333333333,-1.00672698918136,0.36006762983768,0.659360411932421,-4.59511095078905
"GNAI3",-87.238888888889,189.588888888889,-1.00652285313433,0.36015676432698,0.659360411932421,-4.59511123925632
"RAB22A",-206.166666666667,1029.62777777778,-1.00649870426128,0.360167309961993,0.659360411932421,-4.59511127338012
"TBL3",409.811111111111,1072.51666666667,1.00641130478513,0.360205478807517,0.659360411932421,-4.59511139687859
"MALT1",-83.9138888888889,128.051388888889,-1.00538775859173,0.360652728323465,0.659949834152246,-4.5951128429213
"IFNA8",92.45,179.036111111111,1.00534186504025,0.360672792770202,0.659949834152246,-4.59511290774728
"BCAP29",-96.3083333333334,409.534722222222,-1.00464281400767,0.360978528874171,0.660241779314535,-4.59511389505632
"KLRG1",73.4694444444444,90.8819444444444,1.00459871268,0.360997824168014,0.660241779314535,-4.59511395733547
"RNASE6",110.138888888889,171.602777777778,1.00442496027161,0.361073852947045,0.660241779314535,-4.59511420269691
"NAE1",319.761111111111,1198.16388888889,1.0043124190014,0.361123104660862,0.660241779314535,-4.59511436161259
"FEZ2",60.0472222222222,155.079166666667,1.00410499318873,0.361213895496564,0.660274866732802,-4.59511465449602
"PTK7",-163.638888888889,356.458333333333,-1.00374969403052,0.361369454774241,0.660426309399282,-4.59511515612867
"DRD4",-320.122222222222,864.194444444444,-1.00339530867006,0.361524669171791,0.660503173807218,-4.59511565641239
"HOMER1",-47.1111111111111,198.116666666667,-1.00314890646436,0.361632621391892,0.660503173807218,-4.5951160042223
"SMARCD3",-406.236111111111,875.929166666667,-1.00299498292276,0.361700070956063,0.660503173807218,-4.59511622147919
"SUMO2",51.1555555555556,53.6583333333333,1.00297431139388,0.36170913004844,0.660503173807218,-4.59511625065538
"CDH11",-107.441666666667,177.609722222222,-1.00282377632183,0.361775106208401,0.660503173807218,-4.59511646311738
"INPP5E",238.494444444445,1475.23611111111,1.00182380097939,0.362213625700283,0.661170892732248,-4.59511787419122
"TMEM257",59.0527777777778,78.0069444444444,1.00085828886975,0.362637448833421,0.661778984973286,-4.59511923618688
"SRP72",-105.583333333333,485.152777777778,-1.00073299285785,0.362692479048444,0.661778984973286,-4.59511941290292
"UTP18",-153.008333333334,501.556944444444,-1.00001634520297,0.363007364464067,0.6621464716545,-4.59512042351161
"TMEM115",-202.544444444445,1193.01666666667,-0.999807171562929,0.36309931512856,0.6621464716545,-4.59512071844009
"SKP1",-564.6,2398.56111111111,-0.999689221616866,0.36315117323925,0.6621464716545,-4.59512088473678
"PNRC1",-173.183333333333,439.633333333333,-0.999550722600315,0.363212073802429,0.6621464716545,-4.59512107999701
"ASPA",-135.538888888889,220.297222222222,-0.999354894400738,0.363298197452191,0.6621464716545,-4.59512135606614
"HSBP1",-407.772222222223,1689.73055555556,-0.999236170467528,0.36335041948177,0.6621464716545,-4.59512152342853
"TRAF3",-126.016666666667,312.180555555556,-0.999113965016455,0.363404179367795,0.6621464716545,-4.59512169569173
"MLF1",56.2555555555555,85.7833333333333,0.998520181602986,0.363665486459051,0.662358401699923,-4.59512253259922
"NAP1L3",-71.3972222222222,126.5125,-0.998372545812011,0.363730480813823,0.662358401699923,-4.59512274065825
"LMO3",146.797222222222,357.195833333333,0.998102277916474,0.363849486876788,0.662358401699923,-4.59512312151235
"KLRC2",112.230555555556,272.823611111111,0.997923403703567,0.363928267565118,0.662358401699923,-4.59512337355779
"NFRKB",233.561111111111,531.263888888889,0.997907095136951,0.363935450966812,0.662358401699923,-4.59512339653686
"MYO1F",359.702777777778,472.568055555556,0.997855836306353,0.36395802960303,0.662358401699923,-4.59512346876068
"CENPE",99.0583333333334,84.8319444444444,0.996759907571387,0.364441043961715,0.662939393088891,-4.59512501262581
"SC5D",524.586111111111,1055.35694444444,0.996678153949062,0.364477096840128,0.662939393088891,-4.59512512777131
"LINC00597",93.8472222222222,127.454166666667,0.99663475227058,0.364496237926447,0.662939393088891,-4.59512518889889
"NDUFA1",-2068.13888888889,12211.5472222222,-0.996032686922595,0.364761847376774,0.663158566852026,-4.59512603676334
"FAM208A",-179.844444444445,1013.16111111111,-0.995856658270017,0.364839534989837,0.663158566852026,-4.59512628462445
"CAT",213.833333333333,1535.5,0.995634793120244,0.364937471283402,0.663158566852026,-4.59512659700539
"CYP4F11",75.6194444444445,108.898611111111,0.995095956059425,0.365175416362323,0.663158566852026,-4.59512735557643
"LUZP2",79.8194444444445,85.5458333333333,0.994974579138026,0.365229032840998,0.663158566852026,-4.59512752643064
"BCKDHB",95.0555555555555,236.133333333333,0.994890360984812,0.365266238789275,0.663158566852026,-4.59512764497474
"GOSR2",91.3722222222222,167.552777777778,0.994851477843469,0.365283417661445,0.663158566852026,-4.59512769970486
"STMN2",110.291666666667,137.301388888889,0.994816084420498,0.365299055327827,0.663158566852026,-4.59512774952238
"CDKL2",150.972222222222,162.191666666667,0.994455635142907,0.36545834190883,0.663158566852026,-4.59512825683315
"IRF9",-1754.18333333334,6349.05833333333,-0.994315979657623,0.365520072612222,0.663158566852026,-4.59512845337296
"MOS",47.2361111111111,54.6263888888889,0.99413698955402,0.365599202614053,0.663158566852026,-4.59512870525529
"GSTZ1",127.641666666667,178.468055555556,0.993998570393334,0.365660406221644,0.663158566852026,-4.59512890003384
"CD79A",339.344444444445,502.141666666667,0.993941507376347,0.36568563974052,0.663158566852026,-4.59512898032819
"LMTK2",-118.044444444444,243.411111111111,-0.993826714840679,0.365736405852556,0.663158566852026,-4.59512914184994
"PHOSPHO2-KLHL23",-48.8361111111111,60.0013888888889,-0.993790531961051,0.365752408654514,0.663158566852026,-4.59512919276066
"SHC1P1",71.0138888888889,105.951388888889,0.993717028816161,0.365784919071744,0.663158566852026,-4.59512929618047
"FZD9",118.566666666667,206.163888888889,0.993292252782906,0.365972843988185,0.663289896659394,-4.59512989379402
"CDKL1",102.694444444444,189.322222222222,0.993168910350743,0.366027426731688,0.663289896659394,-4.59513006730691
"MELK",45.6583333333333,174.0875,0.99295958803778,0.366120073501796,0.663289896659394,-4.59513036175569
"MDFI",69.8694444444444,156.693055555556,0.992893203326108,0.366149459633403,0.663289896659394,-4.59513045513304
"LGALS9",728.977777777777,4245.6,0.992714292755893,0.366228666595424,0.663301092459867,-4.59513070677961
"NR1I2",221.238888888889,373.522222222222,0.991551699711627,0.366743711287812,0.664101501121849,-4.59513234164316
